journal,year,t,method
Journal of Political Economy,2005,3.75,IV
Journal of Political Economy,2005,1.8571428060531616,IV
Journal of Political Economy,2005,2.6666667461395264,IV
Journal of Political Economy,2005,3.5,IV
Journal of Political Economy,2005,1.50271737575531,IV
Journal of Political Economy,2005,3.200000047683716,IV
Journal of Political Economy,2005,0.8333333134651184,IV
Journal of Political Economy,2005,4.352941036224365,IV
Journal of Political Economy,2005,2.757575750350952,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,0.5454545617103577,IV
Journal of Political Economy,2005,3.6666667461395264,IV
Journal of Political Economy,2005,8.25,IV
Journal of Political Economy,2005,0.5714285969734192,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,3.1666667461395264,IV
Journal of Political Economy,2005,3.9285714626312256,IV
Journal of Political Economy,2005,4.199999809265137,IV
Journal of Political Economy,2005,5.526315689086914,IV
Journal of Political Economy,2005,5.666666507720947,IV
Journal of Political Economy,2005,4.910714149475098,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,2.222222328186035,IV
Journal of Political Economy,2005,0.1794871836900711,IV
Journal of Political Economy,2005,1.3333333730697632,IV
Journal of Political Economy,2005,1.600000023841858,IV
Journal of Political Economy,2005,0.9032257795333862,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,4.4285712242126465,IV
Journal of Political Economy,2005,2.7272727489471436,IV
Journal of Political Economy,2005,0.5161290168762207,IV
Journal of Political Economy,2005,2.513369083404541,IV
Journal of Political Economy,2005,5.366666793823242,IV
Journal of Political Economy,2005,2.903225898742676,IV
Journal of Political Economy,2005,2.701754331588745,IV
Journal of Political Economy,2005,6.400000095367432,IV
Journal of Political Economy,2005,1.894736886024475,IV
Journal of Political Economy,2005,0.3478260934352875,IV
Journal of Political Economy,2005,1,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,2.625,IV
Journal of Political Economy,2005,14,IV
Journal of Political Economy,2005,3.3333332538604736,IV
Journal of Political Economy,2005,2.8796498775482178,IV
Journal of Political Economy,2005,0.570588231086731,IV
Journal of Political Economy,2005,5.333333492279053,IV
Journal of Political Economy,2005,3.4390244483947754,IV
Journal of Political Economy,2005,1.1428571939468384,IV
Journal of Political Economy,2005,1.4285714626312256,IV
Journal of Political Economy,2005,7.666666507720947,IV
Journal of Political Economy,2005,0.7142857313156128,IV
Journal of Political Economy,2005,0.4792626798152923,IV
Journal of Political Economy,2005,2.322580575942993,IV
Journal of Political Economy,2005,2.8181817531585693,IV
Journal of Political Economy,2005,1.1428571939468384,IV
Journal of Political Economy,2005,0.8434343338012695,IV
Journal of Political Economy,2005,4.25,IV
Journal of Political Economy,2005,2.2857143878936768,IV
Journal of Political Economy,2005,2.673469305038452,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,9.606060981750488,IV
Journal of Political Economy,2005,1.6666666269302368,IV
Journal of Political Economy,2005,1.8888888359069824,IV
Journal of Political Economy,2005,1.4444444179534912,IV
Journal of Political Economy,2005,1.75,IV
Journal of Political Economy,2005,2,IV
Journal of Political Economy,2005,7.490566253662109,IV
Journal of Political Economy,2005,0.5662650465965271,IV
Journal of Political Economy,2005,3.1666667461395264,IV
Journal of Political Economy,2005,3.549999952316284,IV
Journal of Political Economy,2005,4.666666507720947,IV
Journal of Political Economy,2005,2,IV
Journal of Political Economy,2005,3.2592592239379883,IV
Journal of Political Economy,2005,3.375,IV
Journal of Political Economy,2005,2.819444417953491,IV
Journal of Political Economy,2005,1.692307710647583,IV
Journal of Political Economy,2005,4.666666507720947,IV
Journal of Political Economy,2005,1.1078838109970093,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,13,IV
Journal of Political Economy,2005,0.4000000059604645,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,0.1428571492433548,IV
Journal of Political Economy,2005,3.024691343307495,IV
Journal of Political Economy,2005,2.6666667461395264,IV
Journal of Political Economy,2005,1,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,0.8461538553237915,IV
Journal of Political Economy,2005,0.8333333134651184,IV
Journal of Political Economy,2005,2.2666666507720947,IV
Journal of Political Economy,2005,0.06666667014360428,IV
Journal of Political Economy,2005,6.1875,IV
Journal of Political Economy,2005,5.666666507720947,IV
Journal of Political Economy,2005,4.333333492279053,IV
Journal of Political Economy,2005,4.625,IV
Journal of Political Economy,2005,4.216216087341309,IV
Journal of Political Economy,2005,4.166666507720947,IV
Journal of Political Economy,2005,2.5,IV
Journal of Political Economy,2005,1.1911110877990725,IV
Journal of Political Economy,2005,0.8333333134651184,IV
Journal of Political Economy,2005,3.25,IV
Journal of Political Economy,2005,2.799999952316284,IV
Journal of Political Economy,2005,1.5198413133621216,IV
Journal of Political Economy,2005,4.139013290405273,IV
Journal of Political Economy,2005,3.727272748947144,IV
Journal of Political Economy,2005,6.333333492279053,IV
Journal of Political Economy,2005,1.1557377576828003,IV
Journal of Political Economy,2005,1.2650601863861084,IV
Journal of Political Economy,2005,4.666666507720947,IV
Journal of Political Economy,2005,4.675000190734863,IV
Journal of Political Economy,2005,2.7931034564971924,IV
Journal of Political Economy,2005,5,IV
Journal of Political Economy,2005,3.75,IV
Journal of Political Economy,2005,1.2380952835083008,IV
Journal of Political Economy,2005,2.1666667461395264,IV
Journal of Political Economy,2005,2.7536232471466064,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,5.166666507720947,IV
Journal of Political Economy,2005,12.333333015441896,IV
Journal of Political Economy,2005,0.3636363744735718,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,2.395480155944824,IV
Journal of Political Economy,2005,4.25,IV
Journal of Political Economy,2005,3.125,IV
Journal of Political Economy,2005,0.5277777910232544,IV
Journal of Political Economy,2005,2.0526316165924072,IV
Journal of Political Economy,2005,2,IV
Journal of Political Economy,2005,0.5,IV
Journal of Political Economy,2005,2.799999952316284,IV
Journal of Political Economy,2005,0.10000000149011612,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,3.4137930870056152,IV
Journal of Political Economy,2005,4.5,IV
Journal of Political Economy,2005,4.231884002685547,IV
Journal of Political Economy,2005,1.2222222089767456,IV
Journal of Political Economy,2005,2,IV
Journal of Political Economy,2005,2.1388888359069824,IV
Journal of Political Economy,2005,2.700000047683716,IV
Journal of Political Economy,2005,0.3076923191547394,IV
Journal of Political Economy,2005,7.666666507720947,IV
Journal of Political Economy,2005,2.4285714626312256,IV
Journal of Political Economy,2005,2.3333332538604736,IV
Journal of Political Economy,2005,2.0999999046325684,IV
Journal of Political Economy,2005,2.4482758045196533,IV
Journal of Political Economy,2005,3.5,IV
Journal of Political Economy,2005,1,IV
Journal of Political Economy,2005,1.3333333730697632,IV
Journal of Political Economy,2005,0.2083333283662796,IV
Journal of Political Economy,2005,2.0999999046325684,IV
Journal of Political Economy,2005,8.666666984558105,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,1.9310344457626345,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,2.25,IV
Journal of Political Economy,2005,2.700000047683716,IV
Journal of Political Economy,2005,0.978102207183838,IV
Journal of Political Economy,2005,1.6760563850402832,IV
Journal of Political Economy,2005,1.8461538553237915,IV
Journal of Political Economy,2005,3.5,IV
Journal of Political Economy,2005,2.75,IV
Journal of Political Economy,2005,4.300000190734863,IV
Journal of Political Economy,2005,5.7727274894714355,IV
Journal of Political Economy,2005,19.66666603088379,IV
Journal of Political Economy,2005,0.9436619877815248,IV
Journal of Political Economy,2005,5.333333492279053,IV
Journal of Political Economy,2005,1.9607843160629272,IV
Journal of Political Economy,2005,6.666666507720947,IV
Journal of Political Economy,2005,7.666666507720947,IV
Journal of Political Economy,2005,1.7142857313156128,IV
Journal of Political Economy,2005,5.28125,IV
Journal of Political Economy,2005,3.3191490173339844,IV
Journal of Political Economy,2005,1.5,IV
Journal of Political Economy,2005,4,IV
Journal of Political Economy,2005,3.25,IV
Journal of Political Economy,2005,1.8829786777496336,IV
Journal of Political Economy,2005,3.508333444595337,IV
Journal of Political Economy,2005,3.142857074737549,IV
Journal of Political Economy,2005,5.5,IV
Journal of Political Economy,2005,5.25,IV
Journal of Political Economy,2005,0.359375,IV
Journal of Political Economy,2005,3.559999942779541,IV
Journal of Political Economy,2005,7.5,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,4.142857074737549,IV
Journal of Political Economy,2005,0.7272727489471436,IV
Journal of Political Economy,2005,3,IV
Journal of Political Economy,2005,1.8333333730697632,IV
Journal of Political Economy,2005,5.969230651855469,IV
Journal of Political Economy,2005,0.00952380988746881,IV
Journal of Political Economy,2005,0.3076923191547394,IV
Journal of Political Economy,2005,2.799999952316284,IV
Journal of Political Economy,2005,3.2666666507720947,IV
Journal of Political Economy,2005,3.82608699798584,IV
Journal of Political Economy,2005,6.25,IV
Journal of Political Economy,2005,3.3333332538604736,IV
Journal of Political Economy,2005,4.4285712242126465,IV
Journal of Political Economy,2005,1.600000023841858,IV
Journal of Political Economy,2005,7.875,IV
Journal of Political Economy,2005,1.8333333730697632,IV
Journal of Political Economy,2005,10,IV
Journal of Political Economy,2005,1.236842155456543,IV
Journal of Political Economy,2005,2.799999952316284,IV
Quarterly Journal of Economics,2005,0.12068965286016464,RCT
Quarterly Journal of Economics,2005,0.5215686559677124,RCT
Quarterly Journal of Economics,2005,1.7878787517547607,RCT
Quarterly Journal of Economics,2005,0.976190447807312,RCT
Quarterly Journal of Economics,2005,2.7272727489471436,RCT
Quarterly Journal of Economics,2005,0.5419355034828186,RCT
Quarterly Journal of Economics,2005,0.7272727489471436,RCT
Quarterly Journal of Economics,2005,0.24468085169792175,RCT
Quarterly Journal of Economics,2005,0.04878048598766327,RCT
Quarterly Journal of Economics,2005,0.6551724076271057,RCT
Quarterly Journal of Economics,2005,0.9756097793579102,RCT
Quarterly Journal of Economics,2005,3.299999952316284,RCT
Quarterly Journal of Economics,2005,0.2321428507566452,RCT
Quarterly Journal of Economics,2005,1.600000023841858,RCT
Quarterly Journal of Economics,2005,0.8709677457809448,RCT
Quarterly Journal of Economics,2005,0.1111111119389534,RCT
Quarterly Journal of Economics,2005,2.838709592819214,RCT
Quarterly Journal of Economics,2005,2.5806450843811035,RCT
Quarterly Journal of Economics,2005,2.700000047683716,RCT
Quarterly Journal of Economics,2005,1.0192307233810425,RCT
Quarterly Journal of Economics,2005,1.157894730567932,RCT
Quarterly Journal of Economics,2005,0.15909090638160706,RCT
Quarterly Journal of Economics,2005,2.8353657722473145,RCT
Quarterly Journal of Economics,2005,2.194444417953491,RCT
Quarterly Journal of Economics,2005,2.3230769634246826,RCT
Quarterly Journal of Economics,2005,1.4753086566925049,RCT
Quarterly Journal of Economics,2005,1.4927536249160769,RCT
