journal,title,year,t,method,top5,top3
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,4.777777777777778,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,2.4643119941133187,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,6.142996108949417,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,6.142996108949417,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.2264150943396228,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,7.234782608695651,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.7399999999999998,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.5999999999999996,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.714285714285714,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,4.428571428571429,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,5.111111111111112,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,2.4643119941133187,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.76,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,6.4444444444444455,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.60625,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.1199999999999997,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.764705882352941,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.60625,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,0.890909090909091,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.75,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,41.53846153846154,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,8.4,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.625,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,7.142857142857143,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,6.142996108949417,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,4.090909090909091,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.5593220338983051,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,2.4643119941133187,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.777777777777778,DID,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,5.342105263157896,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,1.75,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.666666666666667,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,5.578947368421052,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.84375,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.857142857142857,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,7.234782608695651,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,3.851851851851851,IV,0,0
Journal of Urban Economics,Air service and urban growth: Evidence from a quasi-natural policy experiment,2015,6.4444444444444455,IV,0,0
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.390119250425894,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.025316455696203,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.4886363636363633,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.1082024432809773,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.581168831168831,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.32554517133956384,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,1.4078947368421053,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.28730158730158734,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.276018099547511,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,1.875,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.538071065989848,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,8.72,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.392803598200899,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,7.254641909814324,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.316042780748663,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.123521681997372,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.293318547269198,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.22643442622950816,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.369602763385147,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.766355140186916,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.934911242603551,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,7.806841046277666,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.537190082644629,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.518518518518518,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.016797312430011,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.581977471839799,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.45950025155123264,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.31050228310502287,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.528301886792453,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.9185463659147868,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.05400696864111498,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.3447058823529412,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,1.0865384615384617,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.992125984251969,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.183206106870228,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.014234875444839,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.5312916111850866,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.927927927927929,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.20560747663551404,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.411764705882352,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.074324324324324,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.2811158798283255,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.6852589641434266,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.932773109243697,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.102493074792244,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.610062893081761,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.36761487964989,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.799597180261833,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.42314335060449,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.8929088277858176,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.766225165562914,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.2074766355140187,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.540682414698163,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.8877146631439894,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,1.3821022727272727,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,2.8452579034941765,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.345238095238095,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.226537216828479,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.330357142857143,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.22125435540069685,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.29568788501026694,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.309734513274336,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,3.2322097378277155,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.7515822784810127,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.754716981132075,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,4.15625,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.4405010438413361,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.953125,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,6.111111111111111,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,0.4640371229698376,RCT,1,1
Journal of Political Economy,Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools,2015,5.225397584598829,RCT,1,1
